stock_code,data_points,date_start,date_end,best_C,best_gamma,is_accuracy,is_precision,is_recall,oos_trades,oos_win_rate,oos_total_return_pct,oos_avg_return_pct,oos_max_drawdown_pct,oos_accuracy,oos_precision,oos_recall
002322,2423,2015-07-30,2025-07-21,100.0000,0.0100,86.11,62.67,88.89,90,46.67,22.16,0.25,47.63,67.83,27.94,35.57
002323,2062,2015-07-21,2025-07-21,100.0000,0.0100,78.24,67.80,77.40,107,42.99,19.59,0.18,50.95,52.07,29.95,50.44
002324,2421,2015-07-21,2025-07-21,10.0000,0.0500,94.18,79.43,96.53,118,38.98,-21.92,-0.19,42.21,52.18,28.26,42.12
002326,2356,2015-07-21,2025-07-21,100.0000,0.0050,80.01,63.64,65.97,98,43.88,-6.44,-0.07,56.78,69.51,38.80,43.50
002327,2430,2015-07-21,2025-07-21,100.0000,0.0100,85.52,49.61,94.55,73,47.95,25.88,0.35,17.30,63.03,16.04,38.35
002328,2430,2015-07-21,2025-07-21,100.0000,0.0100,84.32,61.95,87.46,82,51.22,103.31,1.26,25.16,69.07,29.59,43.17
002329,2408,2015-08-13,2025-07-21,10.0000,0.0500,92.44,79.08,95.82,106,44.34,88.27,0.83,46.70,53.85,32.64,28.31
002330,2386,2015-07-21,2025-07-21,100.0000,0.0100,82.79,61.52,83.62,83,49.40,97.63,1.18,19.73,63.21,29.97,44.39
002331,2264,2015-07-21,2025-07-21,100.0000,0.0050,75.15,56.61,76.38,96,44.79,20.17,0.21,33.34,57.52,32.83,41.54
002332,2429,2015-07-21,2025-07-21,1.0000,0.0500,78.52,58.28,71.13,67,56.72,97.74,1.46,17.60,70.97,16.41,22.38
002333,2416,2015-07-21,2025-07-21,100.0000,0.0100,86.35,69.19,82.49,74,47.30,51.33,0.69,27.62,63.15,22.22,24.07
002334,2418,2015-08-06,2025-07-21,10.0000,0.0500,89.91,71.81,95.88,106,40.57,21.93,0.21,41.64,55.53,32.58,38.98
002335,2365,2015-07-21,2025-07-21,1.0000,0.1000,86.56,77.47,81.86,161,38.51,-9.26,-0.06,62.70,60.68,46.52,65.05
002337,2430,2015-07-21,2025-07-21,1.0000,0.1000,92.66,75.17,88.19,99,53.54,107.76,1.09,35.68,63.45,33.70,35.94
002338,2379,2015-07-21,2025-07-21,1.0000,0.1000,85.13,71.52,83.29,115,47.83,203.95,1.77,27.93,56.93,41.55,42.77
002339,2388,2015-07-21,2025-07-21,10.0000,0.0050,71.29,39.78,57.47,114,40.35,-3.51,-0.03,40.15,56.68,37.14,51.69
002340,2420,2015-07-21,2025-07-21,100.0000,0.0100,86.10,71.86,84.04,62,37.10,-28.17,-0.45,37.14,80.85,32.40,49.57
002342,2416,2015-07-27,2025-07-21,10.0000,0.1000,98.72,96.31,98.12,70,45.71,54.92,0.78,30.42,67.73,27.84,21.78
002343,2352,2015-07-21,2025-07-21,10.0000,0.0100,77.06,48.20,76.43,127,44.09,36.89,0.29,51.64,52.25,37.33,38.84
002344,2361,2015-07-21,2025-07-21,10.0000,0.0500,96.43,73.94,100.00,61,40.98,-13.27,-0.22,40.32,74.26,14.79,15.44
002345,2289,2015-10-28,2025-07-21,1.0000,0.1000,90.23,69.75,93.09,86,45.35,33.86,0.39,53.32,55.63,28.87,23.55
002346,2382,2015-08-10,2025-07-21,10.0000,0.0500,92.72,85.78,90.56,90,41.11,-42.31,-0.47,61.86,65.30,25.09,40.45
002347,2299,2015-09-25,2025-07-21,1.0000,0.0500,81.75,56.53,76.01,112,47.32,60.28,0.54,34.74,59.53,42.18,46.43
002348,2308,2015-11-02,2025-07-21,1.0000,0.0500,78.39,59.91,69.76,92,47.83,101.09,1.10,29.72,58.93,43.75,37.95
002349,2294,2015-07-21,2025-07-21,10.0000,0.0500,88.38,66.67,90.46,78,33.33,-52.17,-0.67,67.61,64.72,24.64,24.40
002350,2418,2015-07-21,2025-07-21,100.0000,0.0100,79.55,55.38,82.51,101,52.48,256.37,2.54,36.84,61.28,37.00,43.37
002351,2430,2015-07-21,2025-07-21,100.0000,0.0500,98.87,96.49,100.00,118,43.22,2.20,0.02,47.93,61.23,33.64,41.92
002352,2382,2015-07-21,2025-07-21,10.0000,0.0500,89.76,75.72,91.15,75,41.33,1.90,0.03,24.20,67.89,14.51,31.90
002353,2364,2015-09-30,2025-07-21,100.0000,0.0100,80.09,65.18,86.24,119,43.70,26.89,0.23,61.43,46.73,20.28,51.02
002354,2316,2015-07-23,2025-07-21,1.0000,0.1000,82.48,60.50,86.35,118,39.83,11.10,0.09,48.54,55.95,42.95,39.03
002355,2317,2015-07-21,2025-07-21,10.0000,0.0500,92.36,85.78,89.00,131,49.62,214.53,1.64,32.35,57.84,48.20,43.87
002356,2300,2015-07-21,2025-07-21,100.0000,0.0500,98.58,97.03,98.61,107,34.58,-65.36,-0.61,69.53,61.21,30.12,30.36
002357,2278,2015-07-21,2025-07-21,100.0000,0.1000,100.00,100.00,100.00,65,50.77,70.94,1.09,27.63,62.33,24.31,18.33
002358,2285,2015-09-10,2025-07-21,10.0000,0.0500,94.73,79.76,98.88,74,47.30,10.85,0.15,36.11,60.95,31.47,28.08
002360,2408,2015-07-21,2025-07-21,1.0000,0.0500,81.10,56.68,76.16,72,44.44,-22.37,-0.31,35.23,67.74,17.48,30.28
002361,2424,2015-07-21,2025-07-21,1.0000,0.0500,77.90,47.88,81.44,101,53.47,123.20,1.22,30.20,63.38,31.66,48.42
002362,2430,2015-07-21,2025-07-21,1.0000,0.0100,68.64,44.22,57.51,122,49.18,146.79,1.20,32.83,61.97,43.53,57.00
002363,2424,2015-07-21,2025-07-21,100.0000,0.0500,99.72,98.53,100.00,82,42.68,8.34,0.10,35.79,65.18,39.89,24.32
002364,2426,2015-07-21,2025-07-21,1.0000,0.1000,87.40,72.77,83.33,107,42.06,7.46,0.07,42.13,60.02,30.74,36.82
002365,2430,2015-07-21,2025-07-21,100.0000,0.0100,81.71,63.47,79.54,71,49.30,14.54,0.20,33.71,68.11,17.01,19.08
002366,2306,2015-07-27,2025-07-21,1.0000,0.0500,76.14,53.92,79.83,111,43.24,112.74,1.02,31.36,62.35,47.52,44.72
002367,2400,2015-09-01,2025-07-21,1.0000,0.1000,86.77,64.92,92.55,59,54.24,29.07,0.49,23.41,77.04,26.16,34.09
002368,2302,2015-12-31,2025-07-21,100.0000,0.0100,85.21,68.52,82.68,104,42.31,-0.66,-0.01,46.50,59.91,36.03,34.75
002369,2228,2015-10-28,2025-07-21,100.0000,0.0100,83.15,67.26,86.48,121,38.84,-38.33,-0.32,65.37,43.17,29.07,35.80
002370,2362,2015-10-21,2025-07-21,10.0000,0.0500,92.00,82.93,91.89,86,51.16,217.26,2.53,20.40,63.03,37.29,41.67
002371,2359,2015-07-21,2025-07-21,1.0000,0.1000,82.67,79.42,83.49,108,37.96,-42.95,-0.40,52.08,56.55,33.15,43.48
002372,2430,2015-07-21,2025-07-21,100.0000,0.0100,81.50,56.76,89.49,97,35.05,-48.35,-0.50,53.53,58.79,16.51,31.76
002373,2271,2015-07-21,2025-07-21,10.0000,0.0500,92.50,82.61,89.68,86,45.35,-3.56,-0.04,36.34,64.93,29.57,37.25
002374,2420,2015-07-21,2025-07-21,100.0000,0.0100,86.81,63.85,83.16,89,44.94,56.78,0.64,44.71,60.21,34.85,31.29
002375,2430,2015-07-21,2025-07-21,100.0000,0.0100,89.05,65.34,91.14,62,38.71,-47.45,-0.77,62.06,67.06,11.94,15.19
002376,2423,2015-07-21,2025-07-21,10.0000,0.0100,84.83,53.70,83.88,60,51.67,50.28,0.84,24.78,68.05,22.16,22.28
002377,2276,2015-08-14,2025-07-21,1.0000,0.1000,85.03,67.60,83.09,85,36.47,-29.42,-0.35,65.43,60.02,31.91,27.99
002378,2423,2015-07-30,2025-07-21,10.0000,0.1000,98.30,94.82,99.76,93,48.39,95.49,1.03,31.44,60.19,24.82,30.04
002379,2116,2015-07-21,2025-07-21,100.0000,0.0050,79.22,58.60,82.14,89,48.31,68.75,0.77,33.75,52.26,32.14,50.20
002380,2422,2015-07-21,2025-07-21,1.0000,0.0500,87.03,64.08,73.33,103,52.43,173.74,1.69,45.75,65.46,44.06,43.30
002381,2420,2015-07-21,2025-07-21,10.0000,0.0500,92.91,74.93,95.64,75,52.00,20.13,0.27,18.39,69.04,12.20,28.57
002382,2311,2015-07-21,2025-07-21,1.0000,0.1000,83.71,66.51,80.22,63,44.44,-9.65,-0.15,30.09,72.80,15.34,19.08
002383,2297,2015-08-10,2025-07-21,100.0000,0.0100,78.89,61.88,79.56,99,47.47,7.35,0.07,37.22,55.33,38.80,35.05
002384,2241,2015-12-31,2025-07-21,10.0000,0.0500,90.78,82.95,93.59,134,38.81,-11.41,-0.09,65.63,49.14,36.05,44.38
002385,2425,2015-07-21,2025-07-21,100.0000,0.0100,86.55,65.77,88.82,76,38.16,-23.58,-0.31,36.35,68.37,20.80,28.31
002386,2400,2015-07-21,2025-07-21,100.0000,0.0100,80.54,59.79,87.96,110,45.45,-13.81,-0.13,54.14,59.55,22.40,46.86
002387,2301,2015-08-14,2025-07-21,10.0000,0.0500,93.57,80.87,96.65,88,46.59,96.22,1.09,44.75,62.26,34.22,28.95
002388,2387,2015-08-20,2025-07-21,1.0000,0.1000,85.61,73.50,78.96,110,48.18,63.51,0.58,43.84,61.06,41.34,44.74
002389,2230,2015-07-21,2025-07-21,100.0000,0.0100,81.40,66.33,81.34,97,46.39,124.61,1.28,38.85,59.84,30.63,46.79
002390,2410,2015-07-21,2025-07-21,10.0000,0.0500,93.87,81.36,97.39,71,43.66,11.23,0.16,29.42,75.85,32.42,36.42
002391,2430,2015-07-21,2025-07-21,100.0000,0.0100,85.17,52.13,86.73,78,57.69,86.74,1.11,24.13,71.82,14.98,39.78
002392,2373,2015-07-21,2025-07-21,100.0000,0.0100,84.72,57.38,88.28,91,52.75,102.04,1.12,21.24,56.18,16.03,38.31
002393,2430,2015-07-21,2025-07-21,10.0000,0.1000,98.80,92.06,100.00,53,54.72,44.70,0.84,34.60,76.06,23.97,17.79
002394,2430,2015-07-21,2025-07-21,1.0000,0.1000,95.90,68.75,97.58,54,50.00,39.18,0.73,19.18,75.95,18.12,20.45
002395,2402,2015-08-10,2025-07-21,1.0000,0.0500,78.63,60.71,78.74,118,46.61,135.07,1.14,37.20,63.99,47.03,55.41
002396,2322,2015-07-21,2025-07-21,100.0000,0.0100,82.75,63.58,87.06,92,54.35,98.14,1.07,30.13,62.15,29.14,52.31
002397,2428,2015-07-21,2025-07-21,10.0000,0.0500,89.75,68.89,93.62,91,47.25,178.57,1.96,48.98,59.85,31.11,30.32
002398,2328,2015-07-21,2025-07-21,1.0000,0.1000,86.56,65.53,79.04,67,46.27,35.75,0.53,35.85,71.13,30.22,29.10
002399,2273,2015-09-29,2025-07-21,100.0000,0.0100,83.50,55.02,91.98,57,42.11,-28.02,-0.49,50.53,69.05,16.74,33.05
002400,2272,2015-09-16,2025-07-21,1.0000,0.1000,87.21,68.42,84.14,99,45.45,87.79,0.89,36.64,62.20,39.65,31.47
002401,2347,2015-07-21,2025-07-21,10.0000,0.0500,95.75,85.25,97.31,99,44.44,10.38,0.10,39.36,58.84,35.39,28.29
002402,2416,2015-07-21,2025-07-21,100.0000,0.0100,78.39,63.46,82.94,121,47.11,84.66,0.70,47.65,57.93,30.28,43.08
002403,2420,2015-07-21,2025-07-21,10.0000,0.0500,97.52,86.27,98.53,67,41.79,5.37,0.08,44.57,56.17,25.00,17.76
002404,2417,2015-07-23,2025-07-21,100.0000,0.0100,85.51,61.97,86.27,83,49.40,67.71,0.82,21.79,59.85,13.74,28.67
002405,2374,2015-07-21,2025-07-21,100.0000,0.0500,99.42,98.04,100.00,101,42.57,-33.31,-0.33,47.21,62.47,21.63,25.60
002406,2430,2015-07-21,2025-07-21,100.0000,0.0500,99.86,99.10,100.00,79,46.84,33.24,0.42,38.92,64.83,35.75,22.78
002407,2423,2015-07-22,2025-07-21,10.0000,0.0010,68.67,52.93,67.99,63,49.21,51.41,0.82,25.51,74.10,35.32,47.43
002408,2309,2015-07-21,2025-07-21,10.0000,0.0500,86.97,72.55,90.50,75,45.33,-13.47,-0.18,29.88,71.43,21.52,42.15
002409,2141,2016-02-29,2025-07-21,10.0000,0.1000,98.71,98.29,98.29,104,44.23,16.43,0.16,32.75,59.35,32.77,41.28
002410,2399,2015-07-21,2025-07-21,100.0000,0.0050,72.66,56.63,74.73,117,39.32,-57.80,-0.49,73.29,59.55,34.18,52.96
002412,2324,2015-07-21,2025-07-21,10.0000,0.0500,95.41,76.79,96.30,60,51.67,46.98,0.78,26.92,72.73,22.36,22.93
002413,2278,2015-11-20,2025-07-21,10.0000,0.0050,74.09,48.09,65.64,73,47.95,7.33,0.10,35.51,66.29,34.91,31.62
002414,2393,2015-09-14,2025-07-21,100.0000,0.0100,81.34,63.37,89.21,90,45.56,-31.62,-0.35,47.48,65.27,27.33,49.72
002415,2394,2015-09-09,2025-07-21,10.0000,0.0500,90.82,77.08,95.36,90,40.00,-26.16,-0.29,31.57,62.69,16.24,37.78
002416,2422,2015-07-29,2025-07-21,1.0000,0.0500,79.73,59.21,75.67,74,45.95,36.70,0.50,23.31,74.81,41.95,42.16
002418,2257,2015-12-08,2025-07-21,1.0000,0.1000,82.85,71.80,81.04,107,42.99,-25.20,-0.24,54.71,64.80,43.79,46.69
002419,2430,2015-07-21,2025-07-21,100.0000,0.0100,84.39,56.59,89.25,59,44.07,-7.94,-0.13,39.31,67.27,22.80,21.57
002420,2426,2015-07-21,2025-07-21,10.0000,0.0500,94.55,77.38,96.72,95,44.21,43.51,0.46,45.08,61.19,36.51,30.87
002421,2424,2015-07-21,2025-07-21,100.0000,0.0100,83.64,64.22,80.50,85,45.88,42.27,0.50,32.15,64.65,22.71,29.08
002422,2430,2015-07-21,2025-07-21,100.0000,0.0100,83.90,54.11,93.98,87,50.57,120.82,1.39,20.21,68.96,30.22,43.32
002423,2279,2015-07-21,2025-07-21,100.0000,0.0100,85.06,67.63,81.40,76,46.05,28.15,0.37,23.60,67.99,20.59,34.27
002424,2428,2015-07-21,2025-07-21,10.0000,0.0100,70.79,38.99,74.23,87,47.13,85.88,0.99,31.05,59.43,26.82,44.24
002425,2365,2015-09-22,2025-07-21,10.0000,0.0100,71.68,46.18,69.14,130,40.00,-45.91,-0.35,69.35,55.77,32.75,49.44
002426,2178,2015-07-21,2025-07-21,1.0000,0.1000,85.52,70.40,78.57,80,46.25,18.10,0.23,34.22,60.66,34.41,23.36
002427,2249,2015-07-28,2025-07-21,10.0000,0.0100,75.13,57.95,69.08,115,42.61,4.92,0.04,67.68,56.65,38.17,43.29
002428,2430,2015-07-21,2025-07-21,100.0000,0.0500,99.44,98.32,100.00,112,41.07,-39.16,-0.35,53.42,57.84,32.59,35.29
002429,2379,2015-08-19,2025-07-21,1.0000,0.0500,75.45,50.92,71.63,67,40.30,-0.47,-0.01,23.38,71.32,22.40,25.00
002430,2416,2015-07-21,2025-07-21,1.0000,0.0500,71.86,57.31,79.68,84,38.10,-18.48,-0.22,53.36,55.27,15.45,26.56
002431,2293,2015-07-21,2025-07-21,10.0000,0.0500,92.72,78.99,91.13,87,40.23,1.25,0.01,33.32,62.58,28.69,29.31
002432,2413,2015-07-21,2025-07-21,10.0000,0.0100,77.79,56.90,64.59,63,47.62,87.75,1.39,25.27,70.26,40.48,27.53
002434,2305,2015-07-21,2025-07-21,10.0000,0.0100,73.38,50.94,66.67,102,46.08,43.33,0.42,54.43,61.97,35.91,49.39
002436,2306,2015-10-15,2025-07-21,100.0000,0.0050,74.57,59.52,77.26,159,40.25,-32.39,-0.20,60.34,51.84,38.56,68.08
002437,2297,2015-07-21,2025-07-21,1.0000,0.1000,87.13,65.68,84.38,80,47.50,56.11,0.70,24.53,65.88,27.80,30.24
002438,2359,2015-09-15,2025-07-21,10.0000,0.1000,97.96,91.84,100.00,106,42.45,-10.36,-0.10,40.17,62.66,29.39,36.12
002439,2355,2015-07-21,2025-07-21,10.0000,0.0500,91.03,77.28,97.19,102,41.18,-43.46,-0.43,48.61,57.11,23.63,39.23
002440,2373,2015-07-21,2025-07-21,100.0000,0.0100,83.71,57.89,88.89,67,47.76,-14.68,-0.22,19.27,62.69,8.50,28.89
002441,2430,2015-07-21,2025-07-21,100.0000,0.0100,87.78,59.50,89.26,85,48.24,90.24,1.06,39.69,67.48,24.90,32.26
002442,2253,2015-07-21,2025-07-21,1.0000,0.0100,67.61,46.06,78.07,73,56.16,89.16,1.22,17.59,61.10,27.43,52.75
002443,2305,2015-07-21,2025-07-21,10.0000,0.0500,94.48,78.29,96.75,64,46.88,33.81,0.53,40.71,69.80,20.92,26.28
002444,2430,2015-07-21,2025-07-21,1.0000,0.1000,87.01,72.35,84.72,110,40.91,25.78,0.23,51.75,60.81,35.51,46.64
002445,2214,2015-10-22,2025-07-21,10.0000,0.0500,87.79,75.49,92.05,88,38.64,-21.27,-0.24,43.64,58.39,20.06,38.55
002446,2424,2015-07-21,2025-07-21,100.0000,0.0100,86.40,71.72,82.55,92,38.04,-22.82,-0.25,50.67,64.65,35.12,32.57
002448,2430,2015-07-21,2025-07-21,10.0000,0.0500,92.02,72.35,94.87,85,45.88,23.03,0.27,39.48,57.94,16.24,27.57
002449,2430,2015-07-21,2025-07-21,100.0000,0.0100,82.63,60.43,87.22,99,39.39,-31.06,-0.31,49.90,59.11,22.58,32.41
002451,2348,2015-07-21,2025-07-21,100.0000,0.0100,80.16,69.06,74.89,101,45.54,25.19,0.25,42.35,62.72,28.96,40.00
002452,2297,2016-01-06,2025-07-21,100.0000,0.0100,86.38,66.84,82.32,111,44.14,-33.31,-0.30,57.36,54.43,20.33,37.82
002453,2251,2015-07-21,2025-07-21,1.0000,0.0500,79.82,62.78,67.95,103,40.78,-46.25,-0.45,66.17,58.19,36.01,44.65
002454,2410,2015-07-21,2025-07-21,100.0000,0.0100,88.46,69.31,88.05,115,46.09,46.65,0.41,31.65,55.24,27.10,49.56
002455,2399,2015-09-02,2025-07-21,10.0000,0.0500,90.55,78.89,90.56,137,40.88,-7.71,-0.06,45.65,51.50,25.42,43.67
002456,2410,2015-07-21,2025-07-21,10.0000,0.0500,88.68,79.07,90.27,82,42.68,-3.28,-0.04,39.59,63.35,29.15,22.31
002457,2430,2015-07-21,2025-07-21,10.0000,0.0500,91.03,76.24,90.86,90,43.33,-10.07,-0.11,36.94,66.84,21.58,29.55
002458,2390,2015-07-31,2025-07-21,100.0000,0.0100,82.90,71.32,79.78,71,42.25,16.60,0.23,21.15,68.43,33.91,36.24
002459,2358,2015-07-21,2025-07-21,1.0000,0.1000,84.40,75.20,80.09,158,41.14,-23.50,-0.15,67.09,50.66,32.75,60.51
002460,2427,2015-07-21,2025-07-21,100.0000,0.0100,80.91,74.50,82.34,82,36.59,-39.06,-0.48,54.71,67.76,31.19,30.63
002461,2427,2015-07-24,2025-07-21,100.0000,0.0100,82.18,59.85,87.57,78,47.44,-5.60,-0.07,25.52,65.32,12.71,33.64
002462,2347,2015-07-21,2025-07-21,10.0000,0.0050,77.23,37.53,74.52,46,50.00,41.03,0.89,25.40,74.97,23.78,27.46
002463,2430,2015-07-21,2025-07-21,10.0000,0.0500,93.86,87.35,91.50,149,52.35,741.25,4.97,41.21,54.66,46.03,51.65
002465,2319,2015-07-21,2025-07-21,100.0000,0.0500,99.85,99.22,100.00,55,47.27,9.18,0.17,39.46,72.89,26.03,21.84
002466,2404,2015-07-21,2025-07-21,100.0000,0.0500,97.36,96.48,97.29,132,40.91,-17.01,-0.13,42.97,55.46,29.41,48.39
002467,2416,2015-07-21,2025-07-21,10.0000,0.0500,92.96,82.43,91.14,96,50.00,153.45,1.60,35.18,66.13,38.37,38.37
002468,2346,2015-07-22,2025-07-21,100.0000,0.0500,99.93,99.63,100.00,73,41.10,28.65,0.39,39.52,65.42,29.84,23.95
002469,2341,2015-07-21,2025-07-21,100.0000,0.0050,79.07,51.69,81.06,76,53.95,79.43,1.05,23.01,58.97,19.71,40.12
002470,2338,2015-07-21,2025-07-21,1.0000,0.1000,85.44,60.71,88.54,89,38.20,-6.01,-0.07,45.82,66.30,29.96,42.56
002471,2380,2015-09-01,2025-07-21,10.0000,0.0500,92.78,76.31,98.39,100,46.00,-2.96,-0.03,36.16,55.74,25.59,35.80
002472,2430,2015-07-21,2025-07-21,10.0000,0.0500,91.53,77.39,95.70,162,39.51,-29.91,-0.18,70.14,50.95,36.94,61.30
002474,2379,2015-10-09,2025-07-21,10.0000,0.0100,78.84,51.83,73.46,114,43.86,31.55,0.28,43.07,56.60,34.40,40.14
002475,2413,2015-07-21,2025-07-21,100.0000,0.0050,69.82,53.28,74.73,111,37.84,-42.35,-0.38,57.58,56.08,26.05,30.80
002476,2416,2015-07-21,2025-07-21,10.0000,0.0500,93.89,84.60,93.77,83,48.19,50.12,0.60,24.06,61.34,29.18,29.30
002478,2348,2015-07-21,2025-07-21,10.0000,0.0100,76.06,40.65,71.54,80,47.50,45.52,0.57,31.56,67.76,20.97,34.67
002479,2412,2015-07-21,2025-07-21,100.0000,0.0100,83.06,59.15,89.36,75,53.33,55.71,0.74,17.53,65.31,15.28,35.20
002480,2397,2015-08-07,2025-07-21,100.0000,0.0050,78.87,53.75,77.95,99,46.46,51.99,0.53,38.56,59.51,38.17,49.13
002481,2319,2016-01-04,2025-07-21,100.0000,0.0050,77.69,58.73,68.52,78,39.74,33.14,0.42,37.58,66.56,33.21,40.85
002482,2403,2015-07-21,2025-07-21,10.0000,0.0050,72.41,37.84,66.05,83,43.37,52.43,0.63,20.48,61.67,32.23,38.65
002483,2308,2015-07-21,2025-07-21,10.0000,0.0500,89.42,68.87,94.93,104,44.23,27.74,0.27,35.63,55.58,26.38,38.72
002484,2430,2015-07-21,2025-07-21,10.0000,0.0500,89.90,77.18,91.85,122,44.26,103.49,0.85,37.16,60.28,39.82,43.32
002485,2143,2015-07-21,2025-07-21,1.0000,0.1000,85.28,56.39,88.65,86,46.51,-17.19,-0.20,37.80,58.67,27.34,35.02
002486,2257,2015-07-21,2025-07-21,1.0000,0.0500,78.51,55.65,76.65,106,40.57,-42.95,-0.41,62.66,60.34,32.54,48.03
002487,2419,2015-08-05,2025-07-21,10.0000,0.0500,92.69,78.64,94.56,118,38.98,-12.85,-0.11,54.40,48.09,30.42,33.82
002488,2424,2015-07-21,2025-07-21,1.0000,0.0500,77.62,58.12,69.39,80,53.75,189.74,2.37,24.37,67.83,43.44,39.11
002489,2411,2015-08-17,2025-07-21,10.0000,0.0500,93.02,76.04,93.80,75,45.33,84.49,1.13,22.93,64.78,25.38,32.67
002490,2426,2015-07-21,2025-07-21,10.0000,0.0500,89.53,74.50,94.64,107,49.53,135.40,1.27,33.61,55.57,37.93,31.52
002491,2308,2015-07-21,2025-07-21,10.0000,0.0100,78.84,46.32,77.08,98,54.08,241.59,2.47,23.87,62.95,38.70,48.26
002492,2159,2015-07-21,2025-07-21,10.0000,0.0100,78.45,58.29,73.98,40,55.00,42.82,1.07,33.52,75.48,40.35,25.14
002493,2430,2015-07-21,2025-07-21,10.0000,0.0500,92.80,80.89,92.88,58,44.83,9.03,0.16,22.46,74.89,14.71,14.18
002494,2417,2015-07-21,2025-07-21,10.0000,0.0500,92.54,79.27,94.20,95,49.47,91.76,0.97,29.01,60.17,30.91,31.60
002495,2430,2015-07-21,2025-07-21,1.0000,0.0500,78.81,47.62,83.03,109,50.46,74.13,0.68,44.33,52.86,25.31,42.21
002496,2424,2015-07-21,2025-07-21,10.0000,0.0500,90.93,77.37,90.08,100,43.00,-15.16,-0.15,49.12,67.09,38.49,40.96
002497,2430,2015-07-21,2025-07-21,1.0000,0.0500,77.33,62.77,79.32,60,35.00,-51.47,-0.86,65.01,75.53,35.48,37.29
002498,2430,2015-07-21,2025-07-21,100.0000,0.0100,90.40,68.21,87.01,83,45.78,12.70,0.15,33.57,64.30,20.00,45.77
002500,2424,2015-07-21,2025-07-21,1.0000,0.0500,85.84,58.26,80.31,46,43.48,17.75,0.39,14.12,83.23,23.23,21.90
002501,2428,2015-07-21,2025-07-21,10.0000,0.0500,92.01,76.76,92.45,86,39.53,31.83,0.37,50.99,63.77,28.46,30.90
002506,2395,2015-08-12,2025-07-21,10.0000,0.0050,74.12,41.15,72.73,75,48.00,88.10,1.17,27.26,72.26,31.60,53.46
002507,2296,2015-07-21,2025-07-21,100.0000,0.0010,59.25,41.25,73.25,67,32.84,-43.52,-0.65,43.52,71.04,21.97,52.73
002508,2430,2015-07-21,2025-07-21,10.0000,0.0500,89.69,73.55,96.33,107,37.38,-26.35,-0.25,43.58,59.11,19.50,33.33
002510,2347,2015-07-21,2025-07-21,100.0000,0.1000,100.00,100.00,100.00,114,47.37,61.38,0.54,38.94,63.67,33.07,34.84
002511,2430,2015-07-21,2025-07-21,100.0000,0.0100,80.51,64.75,84.89,76,38.16,-25.87,-0.34,43.81,70.34,15.19,31.30
002512,2180,2015-08-04,2025-07-21,10.0000,0.0500,89.89,73.15,96.34,134,49.25,243.61,1.82,38.42,51.18,36.34,46.08
002513,2290,2015-07-21,2025-07-21,100.0000,0.0500,99.70,98.96,100.00,100,41.00,-32.12,-0.32,55.85,58.11,38.82,38.82
002514,2309,2016-01-08,2025-07-21,100.0000,0.0100,84.14,58.92,86.85,115,39.13,-33.49,-0.29,64.52,52.90,35.69,33.33
002515,2202,2015-08-24,2025-07-21,10.0000,0.0500,91.48,81.23,88.60,62,48.39,12.74,0.21,37.52,69.05,18.79,16.37
002516,2427,2015-07-21,2025-07-21,100.0000,0.0100,83.17,56.49,84.07,101,44.55,12.04,0.12,28.30,60.02,25.73,41.71
002517,2388,2015-07-21,2025-07-21,10.0000,0.1000,98.06,95.36,98.63,106,47.17,219.79,2.07,35.88,55.28,38.89,34.29
002518,2415,2015-08-11,2025-07-21,1.0000,0.1000,85.79,70.27,82.11,159,41.51,36.38,0.23,50.56,63.01,44.37,63.21
002519,2425,2015-07-21,2025-07-21,10.0000,0.0500,91.72,78.41,90.24,87,42.53,64.26,0.74,23.17,65.18,28.11,21.05
002520,2295,2015-07-21,2025-07-21,1.0000,0.0500,79.03,52.23,81.73,142,44.37,98.57,0.69,39.36,49.78,37.34,54.13
002521,2429,2015-07-21,2025-07-21,100.0000,0.0500,100.00,100.00,100.00,39,51.28,20.69,0.53,36.95,78.39,17.89,11.89
002522,2423,2015-07-21,2025-07-21,100.0000,0.0050,75.27,54.04,74.81,73,45.21,-27.61,-0.38,59.57,72.61,27.83,35.98
002523,2372,2015-07-21,2025-07-21,10.0000,0.0500,91.53,70.64,93.82,60,45.00,14.00,0.23,23.30,61.67,21.24,16.94
002524,2283,2015-07-21,2025-07-21,10.0000,0.0500,88.24,80.29,93.82,99,43.43,-24.79,-0.25,58.49,57.67,25.56,46.23
002526,2250,2015-07-28,2025-07-21,100.0000,0.0100,82.95,60.46,83.76,74,37.84,-31.35,-0.42,56.03,62.16,24.88,24.43
002527,2376,2015-09-23,2025-07-21,100.0000,0.0100,87.20,59.89,87.55,96,39.58,-30.90,-0.32,58.37,55.69,32.69,33.89
002528,2407,2015-07-21,2025-07-21,1.0000,0.0500,85.38,59.38,77.94,113,43.36,70.21,0.62,45.83,55.51,40.39,41.79
002529,2412,2015-07-21,2025-07-21,10.0000,0.0500,91.53,81.74,90.84,149,36.91,-56.00,-0.38,79.27,53.90,45.05,52.97
002530,2293,2016-01-25,2025-07-21,100.0000,0.0050,74.79,59.21,74.89,118,44.92,108.85,0.92,30.32,52.81,37.40,41.03
002531,2424,2015-07-21,2025-07-21,100.0000,0.0100,82.51,62.55,85.07,98,39.80,-31.20,-0.32,48.87,56.37,27.07,31.84
