stock_code,daily_bars,monthly_bars,date_start,date_end,total_trades,winning_trades,win_rate,total_return_pct,avg_return_pct,max_return_pct,min_return_pct,buy_hold_return_pct
000531,2331,117,2015-07-21,2025-07-18,3,1,33.33,-4.69,-1.56,10.86,-7.80,-38.48
000532,2429,121,2015-07-21,2025-07-18,2,2,100.00,32.86,16.43,27.65,5.21,-17.08
000533,2329,118,2015-07-21,2025-07-18,1,1,100.00,54.96,54.96,54.96,54.96,-24.16
000534,2124,109,2015-07-21,2025-07-18,2,2,100.00,55.64,27.82,39.75,15.89,26.59
000536,2404,121,2015-07-21,2025-07-18,1,1,100.00,23.28,23.28,23.28,23.28,-68.92
000537,2356,119,2015-07-21,2025-07-18,2,1,50.00,82.32,41.16,94.87,-12.56,-4.64
000538,2265,116,2015-07-21,2025-07-18,3,2,66.67,16.14,5.38,9.10,-0.10,-23.96
000539,2429,121,2015-07-21,2025-07-18,1,0,0.00,-21.93,-21.93,-21.93,-21.93,-54.88
000541,2422,121,2015-07-21,2025-07-21,2,1,50.00,6.79,3.39,7.64,-0.85,-38.19
000543,2419,121,2015-07-21,2025-07-21,1,0,0.00,-6.62,-6.62,-6.62,-6.62,-54.32
000544,2424,121,2015-07-21,2025-07-21,3,0,0.00,-35.06,-11.69,-2.46,-18.37,-51.16
000545,2268,115,2015-09-28,2025-07-21,2,1,50.00,-32.80,-16.40,7.98,-40.78,-70.42
000546,2397,121,2015-07-21,2025-07-21,2,2,100.00,14.67,7.34,10.64,4.03,-44.69
000547,2153,109,2015-07-21,2025-07-21,2,1,50.00,105.45,52.73,123.02,-17.57,-69.12
000548,2430,121,2015-07-21,2025-07-21,1,0,0.00,-49.05,-49.05,-49.05,-49.05,-40.60
000550,2430,121,2015-07-21,2025-07-21,2,1,50.00,-20.48,-10.24,24.87,-45.34,-40.32
000551,2410,121,2015-07-21,2025-07-21,2,1,50.00,1.82,0.91,12.98,-11.15,3.27
000552,2419,121,2015-07-21,2025-07-21,2,0,0.00,-102.93,-51.47,-34.97,-67.96,-75.34
000553,2137,108,2015-07-21,2025-07-21,2,1,50.00,-10.07,-5.03,2.40,-12.46,-42.90
000554,2430,121,2015-07-21,2025-07-21,1,0,0.00,-47.93,-47.93,-47.93,-47.93,-38.50
000555,2252,115,2015-07-21,2025-07-21,1,0,0.00,-17.28,-17.28,-17.28,-17.28,-79.70
000557,2284,116,2015-07-21,2025-07-21,1,0,0.00,-19.33,-19.33,-19.33,-19.33,-20.98
000558,2293,116,2015-07-21,2025-07-21,1,1,100.00,50.32,50.32,50.32,50.32,-76.08
000559,2415,121,2015-07-21,2025-07-21,1,1,100.00,28.78,28.78,28.78,28.78,-55.25
000560,2290,116,2015-07-24,2025-07-21,1,0,0.00,-73.36,-73.36,-73.36,-73.36,-86.54
000561,2420,121,2015-07-21,2025-07-21,2,0,0.00,-33.59,-16.80,-7.33,-26.26,-15.39
000563,2349,119,2015-07-21,2025-07-21,1,0,0.00,0.00,0.00,0.00,0.00,-66.93
000564,2245,113,2015-08-05,2025-07-21,1,0,0.00,-14.07,-14.07,-14.07,-14.07,-64.31
000565,2300,115,2015-07-21,2025-07-21,2,1,50.00,7.91,3.95,61.17,-53.26,-72.84
000566,2197,111,2015-10-28,2025-07-21,1,0,0.00,-51.52,-51.52,-51.52,-51.52,-85.50
000567,2404,120,2015-08-06,2025-07-21,2,2,100.00,61.18,30.59,52.07,9.11,-78.68
000568,2412,121,2015-07-21,2025-07-21,1,1,100.00,104.04,104.04,104.04,104.04,408.16
000570,2430,121,2015-07-21,2025-07-21,2,0,0.00,-51.76,-25.88,-3.66,-48.10,-39.82
000571,2193,113,2015-07-21,2025-07-21,2,1,50.00,109.22,54.61,116.44,-7.22,-38.44
000572,2427,121,2015-07-21,2025-07-21,2,0,0.00,-27.04,-13.52,-12.55,-14.50,-33.80
000573,2430,121,2015-07-21,2025-07-21,2,1,50.00,31.62,15.81,40.07,-8.45,-28.40
000576,2341,118,2015-07-21,2025-07-21,2,2,100.00,44.11,22.06,42.96,1.16,-18.70
000581,2430,121,2015-07-21,2025-07-21,3,1,33.33,-18.53,-6.18,2.72,-12.74,-30.29
000582,2286,115,2015-07-21,2025-07-21,1,0,0.00,-63.60,-63.60,-63.60,-63.60,-60.05
000584,2177,112,2015-07-21,2025-07-10,3,0,0.00,-143.28,-47.76,-23.31,-91.52,-98.00
000586,2262,116,2015-07-21,2025-07-21,2,1,50.00,0.69,0.34,12.94,-12.26,-25.29
000589,2430,121,2015-07-21,2025-07-21,2,1,50.00,-11.60,-5.80,1.08,-12.69,-46.90
000590,2358,119,2015-07-21,2025-07-21,1,0,0.00,-34.42,-34.42,-34.42,-34.42,-34.63
000591,2423,121,2015-07-21,2025-07-21,3,1,33.33,114.39,38.13,125.93,-7.13,-76.55
000592,2312,117,2015-07-21,2025-07-21,1,0,0.00,-46.13,-46.13,-46.13,-46.13,-88.41
000593,2365,119,2015-07-21,2025-07-21,2,2,100.00,20.27,10.13,14.21,6.06,-42.36
000595,2291,117,2015-07-21,2025-07-21,2,1,50.00,20.47,10.23,42.33,-21.86,-51.10
000596,2430,121,2015-07-21,2025-07-21,1,1,100.00,43.46,43.46,43.46,43.46,285.90
000597,2400,121,2015-07-21,2025-07-21,1,1,100.00,14.73,14.73,14.73,14.73,-42.40
000598,2430,121,2015-07-21,2025-07-21,1,0,0.00,-20.92,-20.92,-20.92,-20.92,-1.18
000599,2408,121,2015-07-21,2025-07-21,1,0,0.00,-53.29,-53.29,-53.29,-53.29,-45.43
000600,2428,121,2015-07-21,2025-07-21,1,0,0.00,-42.87,-42.87,-42.87,-42.87,-44.54
000601,2360,119,2015-07-21,2025-07-21,2,1,50.00,2.70,1.35,11.84,-9.14,-23.17
000603,2296,118,2015-07-21,2025-07-21,3,2,66.67,23.11,7.70,17.11,-6.48,-15.55
000605,2428,121,2015-07-21,2025-07-21,2,1,50.00,-23.19,-11.60,4.89,-28.08,-66.95
000607,2430,121,2015-07-21,2025-07-21,3,1,33.33,-7.89,-2.63,23.38,-29.41,-61.49
000608,2266,115,2015-08-21,2025-07-21,1,0,0.00,-75.29,-75.29,-75.29,-75.29,-74.49
000609,2381,120,2015-07-21,2025-07-21,2,0,0.00,-14.26,-7.13,-2.99,-11.28,-71.21
000610,2315,118,2015-07-21,2025-07-21,2,0,0.00,-16.80,-8.40,-6.67,-10.14,-4.47
000612,2333,118,2015-07-21,2025-07-21,3,2,66.67,75.65,25.22,47.11,-0.12,3.45
000615,2337,120,2015-07-21,2025-07-21,2,1,50.00,10.02,5.01,41.94,-31.91,-81.38
000617,2321,117,2015-07-21,2025-07-21,1,0,0.00,-30.94,-30.94,-30.94,-30.94,-14.01
000619,2390,120,2015-07-21,2025-07-21,2,0,0.00,-60.77,-30.39,-1.70,-59.07,-44.64
000620,2420,121,2015-07-21,2025-07-21,1,0,0.00,-82.48,-82.48,-82.48,-82.48,-84.51
000622,2303,116,2015-10-09,2025-07-15,2,0,0.00,-117.97,-58.99,-23.51,-94.46,-98.53
000623,2429,121,2015-07-21,2025-07-21,2,1,50.00,-24.08,-12.04,1.81,-25.88,-42.65
000625,2410,121,2015-07-21,2025-07-21,2,1,50.00,13.01,6.50,28.37,-15.37,-31.80
000626,2312,116,2015-07-21,2025-07-21,2,2,100.00,140.95,70.48,107.05,33.90,-85.03
000627,2360,119,2015-07-21,2025-07-21,1,0,0.00,-75.55,-75.55,-75.55,-75.55,-81.76
000628,2396,120,2015-08-24,2025-07-21,2,1,50.00,11.02,5.51,25.51,-14.48,372.52
000629,2020,103,2015-07-21,2025-07-21,3,1,33.33,73.74,24.58,93.98,-19.19,-30.54
000630,2359,118,2015-10-23,2025-07-21,1,1,100.00,3.55,3.55,3.55,3.55,-4.44
000631,2430,121,2015-07-21,2025-07-21,2,0,0.00,-77.11,-38.56,-10.51,-66.60,-66.95
000632,2430,121,2015-07-21,2025-07-21,2,0,0.00,-61.98,-30.99,-2.85,-59.13,-53.63
000633,2135,112,2015-07-21,2025-07-21,2,1,50.00,-21.85,-10.93,17.62,-39.48,-47.43
000635,2355,120,2015-07-21,2025-07-21,2,2,100.00,42.22,21.11,34.75,7.46,-23.78
000636,2343,118,2015-07-21,2025-07-21,2,0,0.00,-28.63,-14.32,-8.20,-20.43,34.52
000637,2428,121,2015-07-21,2025-07-21,1,0,0.00,-48.08,-48.08,-48.08,-48.08,-50.00
000638,2150,111,2015-07-21,2025-07-21,2,0,0.00,-22.26,-11.13,-4.67,-17.59,-69.32
000639,2342,117,2015-07-21,2025-07-21,1,0,0.00,-44.07,-44.07,-44.07,-44.07,-79.82
000650,2393,119,2015-09-14,2025-07-21,2,0,0.00,-26.46,-13.23,-11.79,-14.67,-63.11
000651,2273,115,2015-07-21,2025-07-21,2,2,100.00,136.64,68.32,99.69,36.95,98.34
000652,2428,121,2015-07-21,2025-07-21,2,1,50.00,-7.37,-3.69,7.28,-14.66,-39.29
000655,2396,120,2015-08-24,2025-07-21,2,1,50.00,12.15,6.08,17.96,-5.80,-51.42
000656,2353,120,2015-07-21,2025-07-21,2,1,50.00,-18.58,-9.29,24.33,-42.91,-80.03
000657,2283,116,2015-07-21,2025-07-21,3,2,66.67,54.87,18.29,33.17,-10.74,-10.06
000659,2327,117,2015-09-08,2025-07-21,2,0,0.00,-43.03,-21.52,-17.96,-25.07,-37.15
000661,2415,121,2015-07-21,2025-07-21,2,1,50.00,-0.67,-0.34,49.45,-50.12,-28.14
000663,2386,121,2015-07-24,2025-07-21,2,1,50.00,-38.62,-19.31,23.51,-62.13,-47.93
000665,2374,119,2015-09-23,2025-07-21,2,1,50.00,-19.04,-9.52,12.04,-31.09,-79.19
000668,2360,118,2015-10-21,2025-07-21,2,1,50.00,-19.60,-9.80,12.12,-31.72,-73.87
000669,2312,117,2015-07-23,2025-07-21,1,0,0.00,-83.75,-83.75,-83.75,-83.75,-92.05
000670,1703,90,2015-07-21,2025-07-21,1,0,0.00,-53.99,-53.99,-53.99,-53.99,-28.10
000672,2358,119,2015-09-29,2025-07-21,2,2,100.00,57.23,28.61,41.30,15.92,-15.74
000676,2300,117,2015-10-09,2025-07-21,1,0,0.00,-49.92,-49.92,-49.92,-49.92,1.56
000677,2276,117,2015-09-28,2025-07-21,1,1,100.00,30.95,30.95,30.95,30.95,-8.55
000678,2388,120,2015-07-21,2025-07-21,2,1,50.00,159.99,79.99,185.33,-25.34,107.77
000679,2327,116,2015-12-04,2025-07-21,2,1,50.00,-34.82,-17.41,34.23,-69.05,-58.77
000680,2430,121,2015-07-21,2025-07-21,1,0,0.00,-39.14,-39.14,-39.14,-39.14,38.22
000681,2420,121,2015-07-21,2025-07-21,2,1,50.00,13.74,6.87,54.59,-40.85,-40.49
000682,2220,111,2015-07-21,2025-07-21,1,0,0.00,-34.72,-34.72,-34.72,-34.72,65.26
